timestamp_utc,timestamp_local,market_label,smard_region,risk_score,regime_label,reason_codes,residual_load_percentile,renewable_share_percentile,abs_load_ramp_percentile,abs_residual_load_ramp_percentile,abs_renewable_generation_ramp_percentile,risk_schema_version,risk_diagnostic_schema_version
2024-07-31 04:00:00+00:00,2024-07-31 06:00:00+02:00,DE-LU,DE,70,STRESSED,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE|HIGH_LOAD_RAMP,0.9366391184573004,0.0426997245179063,0.976551724137931,0.6386206896551724,0.4868965517241379,4A.1,4B.1
2024-07-08 16:00:00+00:00,2024-07-08 18:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9301075268817204,0.2365591397849462,0.1729729729729729,1.0,0.9837837837837838,4A.1,4B.1
2024-07-10 16:00:00+00:00,2024-07-10 18:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9615384615384616,0.2222222222222222,0.3218884120171674,0.9742489270386266,0.927038626609442,4A.1,4B.1
2024-07-11 17:00:00+00:00,2024-07-11 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9691119691119692,0.1274131274131274,0.1201550387596899,0.9186046511627908,0.9263565891472868,4A.1,4B.1
2024-07-15 16:00:00+00:00,2024-07-15 18:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9067796610169492,0.2627118644067797,0.5269121813031161,1.0,0.9971671388101984,4A.1,4B.1
2024-07-18 17:00:00+00:00,2024-07-18 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.981264637002342,0.1077283372365339,0.1126760563380281,0.943661971830986,0.9507042253521126,4A.1,4B.1
2024-07-22 17:00:00+00:00,2024-07-22 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9235181644359464,0.2313575525812619,0.4482758620689655,0.9942528735632185,0.9980842911877394,4A.1,4B.1
2024-07-29 17:00:00+00:00,2024-07-29 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.9377713458755428,0.1548480463096961,0.0710144927536231,0.9840579710144928,0.981159420289855,4A.1,4B.1
2024-07-30 17:00:00+00:00,2024-07-30 19:00:00+02:00,DE-LU,DE,60,STRESSED,HIGH_RESIDUAL_LOAD|HIGH_RESIDUAL_LOAD_RAMP|HIGH_RENEWABLE_GENERATION_RAMP,0.967832167832168,0.13006993006993,0.0994397759103641,0.9425770308123248,0.9411764705882352,4A.1,4B.1
2024-07-08 18:00:00+00:00,2024-07-08 20:00:00+02:00,DE-LU,DE,55,WATCH,HIGH_RESIDUAL_LOAD|LOW_RENEWABLE_SHARE,1.0,0.0,0.6149732620320856,0.5454545454545454,0.7165775401069518,4A.1,4B.1
